Test Case,transactionId,applicationId,userId,password,shipperCompanyName,shipperAddressLine1,shipperAddressLine2,shipperAddressLine3,shipperCity,shipperCounty,shipperCountryCode,shipperPostCode,shipperContactName,shipperPhoneNumber,shipperVatNumber,shipperEmailAddress,shipperReference,shipperDeptCode,destinationCompanyName,destinationAddressLine1,destinationAddressLine2,destinationAddressLine3,destinationCity,destinationCounty,destinationCountryCode,destinationPostCode,destinationContactName,destinationPhoneNumber,destinationVatNumber,destinationEmailAddress,shipmentDate,serviceCode,postingLocation,serviceLevel,serviceFormat,safePlace,serviceEnhancementCode,totalPackages,totalWeight,weightId,unitOfMeasurement,product,descriptionOfGoods,declaredValue,declaredCurrencyCode,terms,labelImageFormat,silentPrintProfile,shipmentAction,packageId,packageTypeName,weight,length,width,height,itemHsCode,itemDescription,itemQuantity,itemValue,itemCOO,itemSku,itemNetWeight,ErrorCode,ErrorDescription
BF1_International Flat,BCMYH-ZOOFY-XPRKB-FKCCT-NYUGH-ZY,CUST231,CUST231,Password,Intersoft Test Company,Blays House,Englefield Green,Wick Road,Egham,Surrey,GB,TW20 0HJ,Intersoft ,7894561237,846276319,testingcustomer@intersoft.co.uk,Ref231,Depart01-Invoice,BFPO,2nd Battalion ,,,Washington,VA,GB,TW20 0HJ,Harry,7548883546,9136726480,testingcustomer@intersoft.co.uk,YYYY-MM-DD,CRL1,,,,,,1,0.1,K,C,DOX,Apple products,50,GBP,DDU,PDF,,,1,,0.1,,,,78945612,Iphone X,2,75,,78945612789456100,0.1,,
BF1_International Flat,BCMYH-ZOOFY-XPRKB-FKCCT-NYUGH-ZY,CUST232,CUST232,Password,Intersoft Test Company,Blays House,Englefield Green,Wick Road,Egham,Surrey,GB,TW20 0HJ,Intersoft ,7894561237,846276319,testingcustomer@intersoft.co.uk,Ref232,Depart01-Invoice,BFPO,2nd Battalion ,,,Washington,VA,GB,TW20 0HJ,Harry,7548883546,9136726480,testingcustomer@intersoft.co.uk,YYYY-MM-DD,CRL1,,,,,,1,0.1,K,C,DOX,Apple products,50,GBP,DDU,PDF,,,1,,0.1,,,,78945612,Iphone X,2,75,,78945612789456100,0.1,,
BF1_International Flat,BCMYH-ZOOFY-XPRKB-FKCCT-NYUGH-ZY,CUST233,CUST233,Password,Intersoft Test Company,Blays House,Englefield Green,Wick Road,Egham,Surrey,GB,TW20 0HJ,Intersoft ,7894561237,846276319,testingcustomer@intersoft.co.uk,Ref233,Depart01-Invoice,BFPO,2nd Battalion ,,,Washington,VA,GB,TW20 0HJ,Harry,7548883546,9136726480,testingcustomer@intersoft.co.uk,YYYY-MM-DD,CRL1,,,,,,1,0.1,K,C,DOX,Apple products,50,GBP,DDU,PDF,,,1,,0.1,,,,78945612,Iphone X,2,75,,78945612789456100,0.1,,
BF1_International Flat,BCMYH-ZOOFY-XPRKB-FKCCT-NYUGH-ZY,CUST234,CUST234,Password,Intersoft Test Company,Blays House,Englefield Green,Wick Road,Egham,Surrey,GB,TW20 0HJ,Intersoft ,7894561237,846276319,testingcustomer@intersoft.co.uk,Ref234,Depart01-Invoice,BFPO,2nd Battalion ,,,Washington,VA,GB,TW20 0HJ,Harry,7548883546,9136726480,testingcustomer@intersoft.co.uk,YYYY-MM-DD,CRL1,,,,,,1,0.1,K,C,DOX,Apple products,50,GBP,DDU,PDF,,,1,,0.1,,,,78945612,Iphone X,2,75,,78945612789456100,0.1,,
BF1_International Flat,BCMYH-ZOOFY-XPRKB-FKCCT-NYUGH-ZY,CUST235,CUST235,Password,Intersoft Test Company,Blays House,Englefield Green,Wick Road,Egham,Surrey,GB,TW20 0HJ,Intersoft ,7894561237,846276319,testingcustomer@intersoft.co.uk,Ref235,Depart01-Invoice,BFPO,2nd Battalion ,,,Washington,VA,GB,TW20 0HJ,Harry,7548883546,9136726480,testingcustomer@intersoft.co.uk,YYYY-MM-DD,CRL1,,,,,,1,0.1,K,C,DOX,Apple products,50,GBP,DDU,PDF,,,1,,0.1,,,,78945612,Iphone X,2,75,,78945612789456100,0.1,,
BF1_International Flat,BCMYH-ZOOFY-XPRKB-FKCCT-NYUGH-ZY,CUST236,CUST236,Password,Intersoft Test Company,Blays House,Englefield Green,Wick Road,Egham,Surrey,GB,TW20 0HJ,Intersoft ,7894561237,846276319,testingcustomer@intersoft.co.uk,Ref236,Depart01-Invoice,BFPO,2nd Battalion ,,,Washington,VA,GB,TW20 0HJ,Harry,7548883546,9136726480,testingcustomer@intersoft.co.uk,YYYY-MM-DD,CRL1,,,,,,1,0.1,K,C,DOX,Apple products,50,GBP,DDU,PDF,,,1,,0.1,,,,78945612,Iphone X,2,75,,78945612789456100,0.1,,
BF1_International Flat,BCMYH-ZOOFY-XPRKB-FKCCT-NYUGH-ZY,CUST237,CUST237,Password,Intersoft Test Company,Blays House,Englefield Green,Wick Road,Egham,Surrey,GB,TW20 0HJ,Intersoft ,7894561237,846276319,testingcustomer@intersoft.co.uk,Ref237,Depart01-Invoice,BFPO,2nd Battalion ,,,Washington,VA,GB,TW20 0HJ,Harry,7548883546,9136726480,testingcustomer@intersoft.co.uk,YYYY-MM-DD,CRL1,,,,,,1,0.1,K,C,DOX,Apple products,50,GBP,DDU,PDF,,,1,,0.1,,,,78945612,Iphone X,2,75,,78945612789456100,0.1,,
BF1_International Flat,BCMYH-ZOOFY-XPRKB-FKCCT-NYUGH-ZY,CUST238,CUST238,Password,Intersoft Test Company,Blays House,Englefield Green,Wick Road,Egham,Surrey,GB,TW20 0HJ,Intersoft ,7894561237,846276319,testingcustomer@intersoft.co.uk,Ref238,Depart01-Invoice,BFPO,2nd Battalion ,,,Washington,VA,GB,TW20 0HJ,Harry,7548883546,9136726480,testingcustomer@intersoft.co.uk,YYYY-MM-DD,CRL1,,,,,,1,0.1,K,C,DOX,Apple products,50,GBP,DDU,PDF,,,1,,0.1,,,,78945612,Iphone X,2,75,,78945612789456100,0.1,,
BF1_International Flat,BCMYH-ZOOFY-XPRKB-FKCCT-NYUGH-ZY,CUST239,CUST239,Password,Intersoft Test Company,Blays House,Englefield Green,Wick Road,Egham,Surrey,GB,TW20 0HJ,Intersoft ,7894561237,846276319,testingcustomer@intersoft.co.uk,Ref239,Depart01-Invoice,BFPO,2nd Battalion ,,,Washington,VA,GB,TW20 0HJ,Harry,7548883546,9136726480,testingcustomer@intersoft.co.uk,YYYY-MM-DD,CRL1,,,,,,1,0.1,K,C,DOX,Apple products,50,GBP,DDU,PDF,,,1,,0.1,,,,78945612,Iphone X,2,75,,78945612789456100,0.1,,
BF1_International Flat,BCMYH-ZOOFY-XPRKB-FKCCT-NYUGH-ZY,CUST240,CUST240,Password,Intersoft Test Company,Blays House,Englefield Green,Wick Road,Egham,Surrey,GB,TW20 0HJ,Intersoft ,7894561237,846276319,testingcustomer@intersoft.co.uk,Ref240,Depart01-Invoice,BFPO,2nd Battalion ,,,Washington,VA,GB,TW20 0HJ,Harry,7548883546,9136726480,testingcustomer@intersoft.co.uk,YYYY-MM-DD,CRL1,,,,,,1,0.1,K,C,DOX,Apple products,50,GBP,DDU,PDF,,,1,,0.1,,,,78945612,Iphone X,2,75,,78945612789456100,0.1,,
BF1_International Flat,BCMYH-ZOOFY-XPRKB-FKCCT-NYUGH-ZY,CUST241,CUST241,Password,Intersoft Test Company,Blays House,Englefield Green,Wick Road,Egham,Surrey,GB,TW20 0HJ,Intersoft ,7894561237,846276319,testingcustomer@intersoft.co.uk,Ref241,Depart01-Invoice,BFPO,2nd Battalion ,,,Washington,VA,GB,TW20 0HJ,Harry,7548883546,9136726480,testingcustomer@intersoft.co.uk,YYYY-MM-DD,CRL1,,,,,,1,0.1,K,C,DOX,Apple products,50,GBP,DDU,PDF,,,1,,0.1,,,,78945612,Iphone X,2,75,,78945612789456100,0.1,,
BF1_International Flat,BCMYH-ZOOFY-XPRKB-FKCCT-NYUGH-ZY,CUST242,CUST242,Password,Intersoft Test Company,Blays House,Englefield Green,Wick Road,Egham,Surrey,GB,TW20 0HJ,Intersoft ,7894561237,846276319,testingcustomer@intersoft.co.uk,Ref242,Depart01-Invoice,BFPO,2nd Battalion ,,,Washington,VA,GB,TW20 0HJ,Harry,7548883546,9136726480,testingcustomer@intersoft.co.uk,YYYY-MM-DD,CRL1,,,,,,1,0.1,K,C,DOX,Apple products,50,GBP,DDU,PDF,,,1,,0.1,,,,78945612,Iphone X,2,75,,78945612789456100,0.1,,
BF1_International Flat,BCMYH-ZOOFY-XPRKB-FKCCT-NYUGH-ZY,CUST243,CUST243,Password,Intersoft Test Company,Blays House,Englefield Green,Wick Road,Egham,Surrey,GB,TW20 0HJ,Intersoft ,7894561237,846276319,testingcustomer@intersoft.co.uk,Ref243,Depart01-Invoice,BFPO,2nd Battalion ,,,Washington,VA,GB,TW20 0HJ,Harry,7548883546,9136726480,testingcustomer@intersoft.co.uk,YYYY-MM-DD,CRL1,,,,,,1,0.1,K,C,DOX,Apple products,50,GBP,DDU,PDF,,,1,,0.1,,,,78945612,Iphone X,2,75,,78945612789456100,0.1,,
BF1_International Flat,BCMYH-ZOOFY-XPRKB-FKCCT-NYUGH-ZY,CUST244,CUST244,Password,Intersoft Test Company,Blays House,Englefield Green,Wick Road,Egham,Surrey,GB,TW20 0HJ,Intersoft ,7894561237,846276319,testingcustomer@intersoft.co.uk,Ref244,Depart01-Invoice,BFPO,2nd Battalion ,,,Washington,VA,GB,TW20 0HJ,Harry,7548883546,9136726480,testingcustomer@intersoft.co.uk,YYYY-MM-DD,CRL1,,,,,,1,0.1,K,C,DOX,Apple products,50,GBP,DDU,PDF,,,1,,0.1,,,,78945612,Iphone X,2,75,,78945612789456100,0.1,,
BF1_International Flat,BCMYH-ZOOFY-XPRKB-FKCCT-NYUGH-ZY,CUST245,CUST245,Password,Intersoft Test Company,Blays House,Englefield Green,Wick Road,Egham,Surrey,GB,TW20 0HJ,Intersoft ,7894561237,846276319,testingcustomer@intersoft.co.uk,Ref245,Depart01-Invoice,BFPO,2nd Battalion ,,,Washington,VA,GB,TW20 0HJ,Harry,7548883546,9136726480,testingcustomer@intersoft.co.uk,YYYY-MM-DD,CRL1,,,,,,1,0.1,K,C,DOX,Apple products,50,GBP,DDU,PDF,,,1,,0.1,,,,78945612,Iphone X,2,75,,78945612789456100,0.1,,
BF1_International Flat,BCMYH-ZOOFY-XPRKB-FKCCT-NYUGH-ZY,CUST246,CUST246,Password,Intersoft Test Company,Blays House,Englefield Green,Wick Road,Egham,Surrey,GB,TW20 0HJ,Intersoft ,7894561237,846276319,testingcustomer@intersoft.co.uk,Ref246,Depart01-Invoice,BFPO,2nd Battalion ,,,Washington,VA,GB,TW20 0HJ,Harry,7548883546,9136726480,testingcustomer@intersoft.co.uk,YYYY-MM-DD,CRL1,,,,,,1,0.1,K,C,DOX,Apple products,50,GBP,DDU,PDF,,,1,,0.1,,,,78945612,Iphone X,2,75,,78945612789456100,0.1,,
BF1_International Flat,BCMYH-ZOOFY-XPRKB-FKCCT-NYUGH-ZY,CUST247,CUST247,Password,Intersoft Test Company,Blays House,Englefield Green,Wick Road,Egham,Surrey,GB,TW20 0HJ,Intersoft ,7894561237,846276319,testingcustomer@intersoft.co.uk,Ref247,Depart01-Invoice,BFPO,2nd Battalion ,,,Washington,VA,GB,TW20 0HJ,Harry,7548883546,9136726480,testingcustomer@intersoft.co.uk,YYYY-MM-DD,CRL1,,,,,,1,0.1,K,C,DOX,Apple products,50,GBP,DDU,PDF,,,1,,0.1,,,,78945612,Iphone X,2,75,,78945612789456100,0.1,,
BF1_International Flat,BCMYH-ZOOFY-XPRKB-FKCCT-NYUGH-ZY,CUST248,CUST248,Password,Intersoft Test Company,Blays House,Englefield Green,Wick Road,Egham,Surrey,GB,TW20 0HJ,Intersoft ,7894561237,846276319,testingcustomer@intersoft.co.uk,Ref248,Depart01-Invoice,BFPO,2nd Battalion ,,,Washington,VA,GB,TW20 0HJ,Harry,7548883546,9136726480,testingcustomer@intersoft.co.uk,YYYY-MM-DD,CRL1,,,,,,1,0.1,K,C,DOX,Apple products,50,GBP,DDU,PDF,,,1,,0.1,,,,78945612,Iphone X,2,75,,78945612789456100,0.1,,
BF1_International Flat,BCMYH-ZOOFY-XPRKB-FKCCT-NYUGH-ZY,CUST249,CUST249,Password,Intersoft Test Company,Blays House,Englefield Green,Wick Road,Egham,Surrey,GB,TW20 0HJ,Intersoft ,7894561237,846276319,testingcustomer@intersoft.co.uk,Ref249,Depart01-Invoice,BFPO,2nd Battalion ,,,Washington,VA,GB,TW20 0HJ,Harry,7548883546,9136726480,testingcustomer@intersoft.co.uk,YYYY-MM-DD,CRL1,,,,,,1,0.1,K,C,DOX,Apple products,50,GBP,DDU,PDF,,,1,,0.1,,,,78945612,Iphone X,2,75,,78945612789456100,0.1,,
BF1_International Flat,BCMYH-ZOOFY-XPRKB-FKCCT-NYUGH-ZY,CUST250,CUST250,Password,Intersoft Test Company,Blays House,Englefield Green,Wick Road,Egham,Surrey,GB,TW20 0HJ,Intersoft ,7894561237,846276319,testingcustomer@intersoft.co.uk,Ref250,Depart01-Invoice,BFPO,2nd Battalion ,,,Washington,VA,GB,TW20 0HJ,Harry,7548883546,9136726480,testingcustomer@intersoft.co.uk,YYYY-MM-DD,CRL1,,,,,,1,0.1,K,C,DOX,Apple products,50,GBP,DDU,PDF,,,1,,0.1,,,,78945612,Iphone X,2,75,,78945612789456100,0.1,,
BF1_International Flat,BCMYH-ZOOFY-XPRKB-FKCCT-NYUGH-ZY,CUST251,CUST251,Password,Intersoft Test Company,Blays House,Englefield Green,Wick Road,Egham,Surrey,GB,TW20 0HJ,Intersoft ,7894561237,846276319,testingcustomer@intersoft.co.uk,Ref251,Depart01-Invoice,BFPO,2nd Battalion ,,,Washington,VA,GB,TW20 0HJ,Harry,7548883546,9136726480,testingcustomer@intersoft.co.uk,YYYY-MM-DD,CRL1,,,,,,1,0.1,K,C,DOX,Apple products,50,GBP,DDU,PDF,,,1,,0.1,,,,78945612,Iphone X,2,75,,78945612789456100,0.1,,
BF1_International Flat,BCMYH-ZOOFY-XPRKB-FKCCT-NYUGH-ZY,CUST252,CUST252,Password,Intersoft Test Company,Blays House,Englefield Green,Wick Road,Egham,Surrey,GB,TW20 0HJ,Intersoft ,7894561237,846276319,testingcustomer@intersoft.co.uk,Ref252,Depart01-Invoice,BFPO,2nd Battalion ,,,Washington,VA,GB,TW20 0HJ,Harry,7548883546,9136726480,testingcustomer@intersoft.co.uk,YYYY-MM-DD,CRL1,,,,,,1,0.1,K,C,DOX,Apple products,50,GBP,DDU,PDF,,,1,,0.1,,,,78945612,Iphone X,2,75,,78945612789456100,0.1,,
BF1_International Flat,BCMYH-ZOOFY-XPRKB-FKCCT-NYUGH-ZY,CUST253,CUST253,Password,Intersoft Test Company,Blays House,Englefield Green,Wick Road,Egham,Surrey,GB,TW20 0HJ,Intersoft ,7894561237,846276319,testingcustomer@intersoft.co.uk,Ref253,Depart01-Invoice,BFPO,2nd Battalion ,,,Washington,VA,GB,TW20 0HJ,Harry,7548883546,9136726480,testingcustomer@intersoft.co.uk,YYYY-MM-DD,CRL1,,,,,,1,0.1,K,C,DOX,Apple products,50,GBP,DDU,PDF,,,1,,0.1,,,,78945612,Iphone X,2,75,,78945612789456100,0.1,,
BF1_International Flat,BCMYH-ZOOFY-XPRKB-FKCCT-NYUGH-ZY,CUST254,CUST254,Password,Intersoft Test Company,Blays House,Englefield Green,Wick Road,Egham,Surrey,GB,TW20 0HJ,Intersoft ,7894561237,846276319,testingcustomer@intersoft.co.uk,Ref254,Depart01-Invoice,BFPO,2nd Battalion ,,,Washington,VA,GB,TW20 0HJ,Harry,7548883546,9136726480,testingcustomer@intersoft.co.uk,YYYY-MM-DD,CRL1,,,,,,1,0.1,K,C,DOX,Apple products,50,GBP,DDU,PDF,,,1,,0.1,,,,78945612,Iphone X,2,75,,78945612789456100,0.1,,
BF1_International Flat,BCMYH-ZOOFY-XPRKB-FKCCT-NYUGH-ZY,CUST255,CUST255,Password,Intersoft Test Company,Blays House,Englefield Green,Wick Road,Egham,Surrey,GB,TW20 0HJ,Intersoft ,7894561237,846276319,testingcustomer@intersoft.co.uk,Ref255,Depart01-Invoice,BFPO,2nd Battalion ,,,Washington,VA,GB,TW20 0HJ,Harry,7548883546,9136726480,testingcustomer@intersoft.co.uk,YYYY-MM-DD,CRL1,,,,,,1,0.1,K,C,DOX,Apple products,50,GBP,DDU,PDF,,,1,,0.1,,,,78945612,Iphone X,2,75,,78945612789456100,0.1,,
BF1_International Flat,BCMYH-ZOOFY-XPRKB-FKCCT-NYUGH-ZY,CUST256,CUST256,Password,Intersoft Test Company,Blays House,Englefield Green,Wick Road,Egham,Surrey,GB,TW20 0HJ,Intersoft ,7894561237,846276319,testingcustomer@intersoft.co.uk,Ref256,Depart01-Invoice,BFPO,2nd Battalion ,,,Washington,VA,GB,TW20 0HJ,Harry,7548883546,9136726480,testingcustomer@intersoft.co.uk,YYYY-MM-DD,CRL1,,,,,,1,0.1,K,C,DOX,Apple products,50,GBP,DDU,PDF,,,1,,0.1,,,,78945612,Iphone X,2,75,,78945612789456100,0.1,,
BF1_International Flat,BCMYH-ZOOFY-XPRKB-FKCCT-NYUGH-ZY,CUST257,CUST257,Password,Intersoft Test Company,Blays House,Englefield Green,Wick Road,Egham,Surrey,GB,TW20 0HJ,Intersoft ,7894561237,846276319,testingcustomer@intersoft.co.uk,Ref257,Depart01-Invoice,BFPO,2nd Battalion ,,,Washington,VA,GB,TW20 0HJ,Harry,7548883546,9136726480,testingcustomer@intersoft.co.uk,YYYY-MM-DD,CRL1,,,,,,1,0.1,K,C,DOX,Apple products,50,GBP,DDU,PDF,,,1,,0.1,,,,78945612,Iphone X,2,75,,78945612789456100,0.1,,
BF1_International Flat,BCMYH-ZOOFY-XPRKB-FKCCT-NYUGH-ZY,CUST258,CUST258,Password,Intersoft Test Company,Blays House,Englefield Green,Wick Road,Egham,Surrey,GB,TW20 0HJ,Intersoft ,7894561237,846276319,testingcustomer@intersoft.co.uk,Ref258,Depart01-Invoice,BFPO,2nd Battalion ,,,Washington,VA,GB,TW20 0HJ,Harry,7548883546,9136726480,testingcustomer@intersoft.co.uk,YYYY-MM-DD,CRL1,,,,,,1,0.1,K,C,DOX,Apple products,50,GBP,DDU,PDF,,,1,,0.1,,,,78945612,Iphone X,2,75,,78945612789456100,0.1,,
BF1_International Flat,BCMYH-ZOOFY-XPRKB-FKCCT-NYUGH-ZY,CUST259,CUST259,Password,Intersoft Test Company,Blays House,Englefield Green,Wick Road,Egham,Surrey,GB,TW20 0HJ,Intersoft ,7894561237,846276319,testingcustomer@intersoft.co.uk,Ref259,Depart01-Invoice,BFPO,2nd Battalion ,,,Washington,VA,GB,TW20 0HJ,Harry,7548883546,9136726480,testingcustomer@intersoft.co.uk,YYYY-MM-DD,CRL1,,,,,,1,0.1,K,C,DOX,Apple products,50,GBP,DDU,PDF,,,1,,0.1,,,,78945612,Iphone X,2,75,,78945612789456100,0.1,,
BF1_International Flat,BCMYH-ZOOFY-XPRKB-FKCCT-NYUGH-ZY,CUST260,CUST260,Password,Intersoft Test Company,Blays House,Englefield Green,Wick Road,Egham,Surrey,GB,TW20 0HJ,Intersoft ,7894561237,846276319,testingcustomer@intersoft.co.uk,Ref260,Depart01-Invoice,BFPO,2nd Battalion ,,,Washington,VA,GB,TW20 0HJ,Harry,7548883546,9136726480,testingcustomer@intersoft.co.uk,YYYY-MM-DD,CRL1,,,,,,1,0.1,K,C,DOX,Apple products,50,GBP,DDU,PDF,,,1,,0.1,,,,78945612,Iphone X,2,75,,78945612789456100,0.1,,
BF1_International Flat,BCMYH-ZOOFY-XPRKB-FKCCT-NYUGH-ZY,CUST261,CUST261,Password,Intersoft Test Company,Blays House,Englefield Green,Wick Road,Egham,Surrey,GB,TW20 0HJ,Intersoft ,7894561237,846276319,testingcustomer@intersoft.co.uk,Ref261,Depart01-Invoice,BFPO,2nd Battalion ,,,Washington,VA,GB,TW20 0HJ,Harry,7548883546,9136726480,testingcustomer@intersoft.co.uk,YYYY-MM-DD,CRL1,,,,,,1,0.1,K,C,DOX,Apple products,50,GBP,DDU,PDF,,,1,,0.1,,,,78945612,Iphone X,2,75,,78945612789456100,0.1,,
BF1_International Flat,BCMYH-ZOOFY-XPRKB-FKCCT-NYUGH-ZY,CUST262,CUST262,Password,Intersoft Test Company,Blays House,Englefield Green,Wick Road,Egham,Surrey,GB,TW20 0HJ,Intersoft ,7894561237,846276319,testingcustomer@intersoft.co.uk,Ref262,Depart01-Invoice,BFPO,2nd Battalion ,,,Washington,VA,GB,TW20 0HJ,Harry,7548883546,9136726480,testingcustomer@intersoft.co.uk,YYYY-MM-DD,CRL1,,,,,,1,0.1,K,C,DOX,Apple products,50,GBP,DDU,PDF,,,1,,0.1,,,,78945612,Iphone X,2,75,,78945612789456100,0.1,,
BF1_International Flat,BCMYH-ZOOFY-XPRKB-FKCCT-NYUGH-ZY,CUST263,CUST263,Password,Intersoft Test Company,Blays House,Englefield Green,Wick Road,Egham,Surrey,GB,TW20 0HJ,Intersoft ,7894561237,846276319,testingcustomer@intersoft.co.uk,Ref263,Depart01-Invoice,BFPO,2nd Battalion ,,,Washington,VA,GB,TW20 0HJ,Harry,7548883546,9136726480,testingcustomer@intersoft.co.uk,YYYY-MM-DD,CRL1,,,,,,1,0.1,K,C,DOX,Apple products,50,GBP,DDU,PDF,,,1,,0.1,,,,78945612,Iphone X,2,75,,78945612789456100,0.1,,
BF1_International Flat,BCMYH-ZOOFY-XPRKB-FKCCT-NYUGH-ZY,CUST264,CUST264,Password,Intersoft Test Company,Blays House,Englefield Green,Wick Road,Egham,Surrey,GB,TW20 0HJ,Intersoft ,7894561237,846276319,testingcustomer@intersoft.co.uk,Ref264,Depart01-Invoice,BFPO,2nd Battalion ,,,Washington,VA,GB,TW20 0HJ,Harry,7548883546,9136726480,testingcustomer@intersoft.co.uk,YYYY-MM-DD,CRL1,,,,,,1,0.1,K,C,DOX,Apple products,50,GBP,DDU,PDF,,,1,,0.1,,,,78945612,Iphone X,2,75,,78945612789456100,0.1,,
BF1_International Flat,BCMYH-ZOOFY-XPRKB-FKCCT-NYUGH-ZY,CUST265,CUST265,Password,Intersoft Test Company,Blays House,Englefield Green,Wick Road,Egham,Surrey,GB,TW20 0HJ,Intersoft ,7894561237,846276319,testingcustomer@intersoft.co.uk,Ref265,Depart01-Invoice,BFPO,2nd Battalion ,,,Washington,VA,GB,TW20 0HJ,Harry,7548883546,9136726480,testingcustomer@intersoft.co.uk,YYYY-MM-DD,CRL1,,,,,,1,0.1,K,C,DOX,Apple products,50,GBP,DDU,PDF,,,1,,0.1,,,,78945612,Iphone X,2,75,,78945612789456100,0.1,,
BF1_International Flat,BCMYH-ZOOFY-XPRKB-FKCCT-NYUGH-ZY,CUST266,CUST266,Password,Intersoft Test Company,Blays House,Englefield Green,Wick Road,Egham,Surrey,GB,TW20 0HJ,Intersoft ,7894561237,846276319,testingcustomer@intersoft.co.uk,Ref266,Depart01-Invoice,BFPO,2nd Battalion ,,,Washington,VA,GB,TW20 0HJ,Harry,7548883546,9136726480,testingcustomer@intersoft.co.uk,YYYY-MM-DD,CRL1,,,,,,1,0.1,K,C,DOX,Apple products,50,GBP,DDU,PDF,,,1,,0.1,,,,78945612,Iphone X,2,75,,78945612789456100,0.1,,
BF1_International Flat,BCMYH-ZOOFY-XPRKB-FKCCT-NYUGH-ZY,CUST267,CUST267,Password,Intersoft Test Company,Blays House,Englefield Green,Wick Road,Egham,Surrey,GB,TW20 0HJ,Intersoft ,7894561237,846276319,testingcustomer@intersoft.co.uk,Ref267,Depart01-Invoice,BFPO,2nd Battalion ,,,Washington,VA,GB,TW20 0HJ,Harry,7548883546,9136726480,testingcustomer@intersoft.co.uk,YYYY-MM-DD,CRL1,,,,,,1,0.1,K,C,DOX,Apple products,50,GBP,DDU,PDF,,,1,,0.1,,,,78945612,Iphone X,2,75,,78945612789456100,0.1,,
BF1_International Flat,BCMYH-ZOOFY-XPRKB-FKCCT-NYUGH-ZY,CUST268,CUST268,Password,Intersoft Test Company,Blays House,Englefield Green,Wick Road,Egham,Surrey,GB,TW20 0HJ,Intersoft ,7894561237,846276319,testingcustomer@intersoft.co.uk,Ref268,Depart01-Invoice,BFPO,2nd Battalion ,,,Washington,VA,GB,TW20 0HJ,Harry,7548883546,9136726480,testingcustomer@intersoft.co.uk,YYYY-MM-DD,CRL1,,,,,,1,0.1,K,C,DOX,Apple products,50,GBP,DDU,PDF,,,1,,0.1,,,,78945612,Iphone X,2,75,,78945612789456100,0.1,,
BF1_International Flat,BCMYH-ZOOFY-XPRKB-FKCCT-NYUGH-ZY,CUST269,CUST269,Password,Intersoft Test Company,Blays House,Englefield Green,Wick Road,Egham,Surrey,GB,TW20 0HJ,Intersoft ,7894561237,846276319,testingcustomer@intersoft.co.uk,Ref269,Depart01-Invoice,BFPO,2nd Battalion ,,,Washington,VA,GB,TW20 0HJ,Harry,7548883546,9136726480,testingcustomer@intersoft.co.uk,YYYY-MM-DD,CRL1,,,,,,1,0.1,K,C,DOX,Apple products,50,GBP,DDU,PDF,,,1,,0.1,,,,78945612,Iphone X,2,75,,78945612789456100,0.1,,
BF1_International Flat,BCMYH-ZOOFY-XPRKB-FKCCT-NYUGH-ZY,CUST270,CUST270,Password,Intersoft Test Company,Blays House,Englefield Green,Wick Road,Egham,Surrey,GB,TW20 0HJ,Intersoft ,7894561237,846276319,testingcustomer@intersoft.co.uk,Ref270,Depart01-Invoice,BFPO,2nd Battalion ,,,Washington,VA,GB,TW20 0HJ,Harry,7548883546,9136726480,testingcustomer@intersoft.co.uk,YYYY-MM-DD,CRL1,,,,,,1,0.1,K,C,DOX,Apple products,50,GBP,DDU,PDF,,,1,,0.1,,,,78945612,Iphone X,2,75,,78945612789456100,0.1,,
BF1_International Flat,BCMYH-ZOOFY-XPRKB-FKCCT-NYUGH-ZY,CUST271,CUST271,Password,Intersoft Test Company,Blays House,Englefield Green,Wick Road,Egham,Surrey,GB,TW20 0HJ,Intersoft ,7894561237,846276319,testingcustomer@intersoft.co.uk,Ref271,Depart01-Invoice,BFPO,2nd Battalion ,,,Washington,VA,GB,TW20 0HJ,Harry,7548883546,9136726480,testingcustomer@intersoft.co.uk,YYYY-MM-DD,CRL1,,,,,,1,0.1,K,C,DOX,Apple products,50,GBP,DDU,PDF,,,1,,0.1,,,,78945612,Iphone X,2,75,,78945612789456100,0.1,,
BF1_International Flat,BCMYH-ZOOFY-XPRKB-FKCCT-NYUGH-ZY,CUST272,CUST272,Password,Intersoft Test Company,Blays House,Englefield Green,Wick Road,Egham,Surrey,GB,TW20 0HJ,Intersoft ,7894561237,846276319,testingcustomer@intersoft.co.uk,Ref272,Depart01-Invoice,BFPO,2nd Battalion ,,,Washington,VA,GB,TW20 0HJ,Harry,7548883546,9136726480,testingcustomer@intersoft.co.uk,YYYY-MM-DD,CRL1,,,,,,1,0.1,K,C,DOX,Apple products,50,GBP,DDU,PDF,,,1,,0.1,,,,78945612,Iphone X,2,75,,78945612789456100,0.1,,
BF1_International Flat,BCMYH-ZOOFY-XPRKB-FKCCT-NYUGH-ZY,CUST273,CUST273,Password,Intersoft Test Company,Blays House,Englefield Green,Wick Road,Egham,Surrey,GB,TW20 0HJ,Intersoft ,7894561237,846276319,testingcustomer@intersoft.co.uk,Ref273,Depart01-Invoice,BFPO,2nd Battalion ,,,Washington,VA,GB,TW20 0HJ,Harry,7548883546,9136726480,testingcustomer@intersoft.co.uk,YYYY-MM-DD,CRL1,,,,,,1,0.1,K,C,DOX,Apple products,50,GBP,DDU,PDF,,,1,,0.1,,,,78945612,Iphone X,2,75,,78945612789456100,0.1,,
